instance it g initsat
uuf250-073.cnf 1 2000 87.7934
uuf250-073.cnf 1 2000 86.8545
uuf250-074.cnf 0 2000 86.9484
uuf250-074.cnf 0 2000 87.9812
uuf250-074.cnf 0 2000 87.23
uuf250-074.cnf 0 2000 89.3897
uuf250-074.cnf 1 2000 86.1033
uuf250-074.cnf 1 2000 86.385
uuf250-074.cnf 1 2000 87.0423
uuf250-074.cnf 1 2000 86.6667
uuf250-075.cnf 0 2000 87.8873
uuf250-075.cnf 0 2000 87.9812
uuf250-075.cnf 0 2000 88.0751
uuf250-075.cnf 0 2000 86.7606
uuf250-075.cnf 1 2000 86.4789
uuf250-075.cnf 1 2000 87.9812
uuf250-075.cnf 1 2000 86.1972
uuf250-075.cnf 1 2000 87.9812
uuf250-076.cnf 0 2000 88.169
uuf250-076.cnf 0 2000 87.8873
uuf250-076.cnf 0 2000 88.5446
uuf250-076.cnf 0 2000 86.9484
uuf250-076.cnf 1 2000 87.5117
uuf250-076.cnf 1 2000 86.5728
uuf250-076.cnf 1 2000 87.0423
uuf250-076.cnf 1 2000 87.23
uuf250-077.cnf 0 2000 86.5728
uuf250-077.cnf 0 2000 88.3568
uuf250-077.cnf 0 2000 87.0423
uuf250-077.cnf 0 2000 85.7277
uuf250-077.cnf 1 2000 86.8545
uuf250-077.cnf 1 2000 87.6056
uuf250-077.cnf 1 2000 87.23
uuf250-077.cnf 1 2000 85.9155
uuf250-078.cnf 0 2000 88.6385
uuf250-078.cnf 0 2000 87.6056
uuf250-078.cnf 0 2000 87.8873
uuf250-078.cnf 0 2000 87.6995
uuf250-078.cnf 1 2000 86.1972
uuf250-078.cnf 1 2000 87.1361
uuf250-078.cnf 1 2000 86.1972
uuf250-078.cnf 1 2000 87.3239
uuf250-079.cnf 0 2000 87.9812
uuf250-079.cnf 0 2000 87.23
uuf250-079.cnf 0 2000 86.6667
uuf250-079.cnf 0 2000 86.9484
uuf250-079.cnf 1 2000 88.4507
uuf250-079.cnf 1 2000 88.2629
uuf250-079.cnf 1 2000 88.0751
uuf250-079.cnf 1 2000 88.0751
uuf250-08.cnf 0 2000 87.6056
uuf250-08.cnf 0 2000 87.6995
uuf250-08.cnf 0 2000 87.7934
uuf250-08.cnf 0 2000 87.4178
uuf250-08.cnf 1 2000 88.169
uuf250-08.cnf 1 2000 86.385
uuf250-08.cnf 1 2000 86.1033
uuf250-08.cnf 1 2000 89.108
uuf250-080.cnf 0 2000 88.0751
uuf250-080.cnf 0 2000 87.6056
uuf250-080.cnf 0 2000 85.446
uuf250-080.cnf 0 2000 87.5117
uuf250-080.cnf 1 2000 86.1033
uuf250-080.cnf 1 2000 88.2629
uuf250-080.cnf 1 2000 88.7324
uuf250-080.cnf 1 2000 90.2347
uuf250-081.cnf 0 2000 85.5399
uuf250-081.cnf 0 2000 86.1972
uuf250-081.cnf 0 2000 87.1361
uuf250-081.cnf 0 2000 89.0141
uuf250-081.cnf 1 2000 87.7934
uuf250-081.cnf 1 2000 85.3521
uuf250-081.cnf 1 2000 85.3521
uuf250-081.cnf 1 2000 87.5117
uuf250-082.cnf 0 2000 86.9484
uuf250-082.cnf 0 2000 87.8873
uuf250-082.cnf 0 2000 88.3568
uuf250-082.cnf 0 2000 85.0704
uuf250-082.cnf 1 2000 86.9484
uuf250-082.cnf 1 2000 86.2911
uuf250-082.cnf 1 2000 87.9812
uuf250-082.cnf 1 2000 87.6995
uuf250-083.cnf 0 2000 86.9484
uuf250-083.cnf 0 2000 87.4178
uuf250-083.cnf 0 2000 86.4789
uuf250-083.cnf 0 2000 87.9812
uuf250-083.cnf 1 2000 88.3568
uuf250-083.cnf 1 2000 85.5399
uuf250-083.cnf 1 2000 86.8545
uuf250-083.cnf 1 2000 88.9202
uuf250-084.cnf 0 2000 87.23
uuf250-084.cnf 0 2000 87.6995
uuf250-084.cnf 0 2000 88.8263
uuf250-084.cnf 0 2000 88.8263
uuf250-084.cnf 1 2000 87.0423
uuf250-084.cnf 1 2000 88.6385
uuf250-084.cnf 1 2000 86.2911
uuf250-084.cnf 1 2000 87.4178
uuf250-085.cnf 0 2000 86.4789
uuf250-085.cnf 0 2000 86.5728
uuf250-085.cnf 0 2000 87.3239
uuf250-085.cnf 0 2000 88.169
uuf250-085.cnf 1 2000 86.385
uuf250-085.cnf 1 2000 87.4178
uuf250-085.cnf 1 2000 87.3239
uuf250-085.cnf 1 2000 85.3521
uuf250-086.cnf 0 2000 86.4789
uuf250-086.cnf 0 2000 86.9484
uuf250-086.cnf 0 2000 89.5775
uuf250-086.cnf 0 2000 88.169
uuf250-086.cnf 1 2000 87.8873
uuf250-086.cnf 1 2000 87.4178
uuf250-086.cnf 1 2000 89.108
uuf250-086.cnf 1 2000 87.6995
uuf250-087.cnf 0 2000 87.5117
uuf250-087.cnf 0 2000 84.8826
uuf250-087.cnf 0 2000 87.3239
uuf250-087.cnf 0 2000 86.8545
uuf250-087.cnf 1 2000 88.5446
uuf250-087.cnf 1 2000 86.2911
uuf250-087.cnf 1 2000 87.4178
uuf250-087.cnf 1 2000 88.2629
uuf250-088.cnf 0 2000 89.108
uuf250-088.cnf 0 2000 88.6385
uuf250-088.cnf 0 2000 88.9202
uuf250-088.cnf 0 2000 87.8873
uuf250-088.cnf 1 2000 85.7277
uuf250-088.cnf 1 2000 87.1361
uuf250-088.cnf 1 2000 85.0704
uuf250-088.cnf 1 2000 86.8545
uuf250-089.cnf 0 2000 89.2019
uuf250-089.cnf 0 2000 87.4178
uuf250-089.cnf 0 2000 87.5117
uuf250-089.cnf 0 2000 86.2911
uuf250-089.cnf 1 2000 89.2019
uuf250-089.cnf 1 2000 89.4836
uuf250-089.cnf 1 2000 87.3239
uuf250-089.cnf 1 2000 89.0141
uuf250-09.cnf 0 2000 88.3568
uuf250-09.cnf 0 2000 87.0423
uuf250-09.cnf 0 2000 86.9484
uuf250-09.cnf 0 2000 85.2582
uuf250-09.cnf 1 2000 85.8216
uuf250-09.cnf 1 2000 87.1361
uuf250-09.cnf 1 2000 86.2911
uuf250-09.cnf 1 2000 87.1361
uuf250-090.cnf 0 2000 88.9202
uuf250-090.cnf 0 2000 86.8545
uuf250-090.cnf 0 2000 87.1361
uuf250-090.cnf 0 2000 88.6385
uuf250-090.cnf 1 2000 87.7934
uuf250-090.cnf 1 2000 87.5117
uuf250-090.cnf 1 2000 86.6667
uuf250-090.cnf 1 2000 88.9202
uuf250-091.cnf 0 2000 87.23
uuf250-091.cnf 0 2000 87.9812
uuf250-091.cnf 0 2000 87.6056
uuf250-091.cnf 0 2000 88.169
uuf250-091.cnf 1 2000 86.1033
uuf250-091.cnf 1 2000 89.0141
uuf250-091.cnf 1 2000 86.1972
uuf250-091.cnf 1 2000 85.8216
uuf250-092.cnf 0 2000 88.4507
uuf250-092.cnf 0 2000 87.7934
uuf250-092.cnf 0 2000 87.3239
uuf250-092.cnf 0 2000 88.2629
uuf250-092.cnf 1 2000 87.6056
uuf250-092.cnf 1 2000 84.7887
uuf250-092.cnf 1 2000 85.7277
uuf250-092.cnf 1 2000 87.6995
uuf250-093.cnf 0 2000 87.4178
uuf250-093.cnf 0 2000 86.0094
uuf250-093.cnf 0 2000 88.169
uuf250-093.cnf 0 2000 86.9484
uuf250-093.cnf 1 2000 87.1361
uuf250-093.cnf 1 2000 87.1361
uuf250-093.cnf 1 2000 88.169
uuf250-093.cnf 1 2000 85.6338
uuf250-094.cnf 0 2000 87.3239
uuf250-094.cnf 0 2000 87.23
uuf250-094.cnf 0 2000 86.1972
uuf250-094.cnf 0 2000 86.8545
uuf250-094.cnf 1 2000 87.6056
uuf250-094.cnf 1 2000 89.2958
uuf250-094.cnf 1 2000 88.5446
uuf250-094.cnf 1 2000 86.6667
uuf250-095.cnf 0 2000 88.0751
uuf250-095.cnf 0 2000 86.2911
uuf250-095.cnf 0 2000 86.0094
uuf250-095.cnf 0 2000 88.4507
uuf250-095.cnf 1 2000 87.23
uuf250-095.cnf 1 2000 84.7887
uuf250-095.cnf 1 2000 87.4178
uuf250-095.cnf 1 2000 86.4789
uuf250-096.cnf 0 2000 86.7606
uuf250-096.cnf 0 2000 87.5117
uuf250-096.cnf 0 2000 87.3239
uuf250-096.cnf 0 2000 89.4836
uuf250-096.cnf 1 2000 88.169
uuf250-096.cnf 1 2000 88.7324
uuf250-096.cnf 1 2000 86.1033
uuf250-096.cnf 1 2000 86.8545
uuf250-097.cnf 0 2000 87.1361
uuf250-097.cnf 0 2000 86.385
uuf250-097.cnf 0 2000 88.6385
uuf250-097.cnf 0 2000 85.9155
uuf250-097.cnf 1 2000 87.23
uuf250-097.cnf 1 2000 87.6995
uuf250-097.cnf 1 2000 86.8545
uuf250-097.cnf 1 2000 88.2629
uuf250-098.cnf 0 2000 87.6995
uuf250-098.cnf 0 2000 87.6995
uuf250-098.cnf 0 2000 87.0423
uuf250-098.cnf 0 2000 88.4507
uuf250-098.cnf 1 2000 86.1972
uuf250-098.cnf 1 2000 88.3568
uuf250-098.cnf 1 2000 87.5117
uuf250-098.cnf 1 2000 85.5399
uuf250-099.cnf 0 2000 86.5728
uuf250-099.cnf 0 2000 88.0751
uuf250-099.cnf 0 2000 87.8873
uuf250-099.cnf 0 2000 86.8545
uuf250-099.cnf 1 2000 88.169
uuf250-099.cnf 1 2000 86.7606
uuf250-099.cnf 1 2000 88.169
uuf250-099.cnf 1 2000 86.2911
